Date,年份,季度,月份數字,月份名稱,年份月份,星期,工作日,年週序
2020-04-24,2020,Q2,4,4月,2020-Apr,週五,平日,2020W17
2020-05-01,2020,Q2,5,5月,2020-May,週五,平日,2020W18
2020-05-08,2020,Q2,5,5月,2020-May,週五,平日,2020W19
2020-05-15,2020,Q2,5,5月,2020-May,週五,平日,2020W20
2020-05-22,2020,Q2,5,5月,2020-May,週五,平日,2020W21
2020-05-29,2020,Q2,5,5月,2020-May,週五,平日,2020W22
2020-06-05,2020,Q2,6,6月,2020-Jun,週五,平日,2020W23
2020-06-12,2020,Q2,6,6月,2020-Jun,週五,平日,2020W24
2020-06-19,2020,Q2,6,6月,2020-Jun,週五,平日,2020W25
2020-06-26,2020,Q2,6,6月,2020-Jun,週五,平日,2020W26
2021-04-02,2021,Q2,4,4月,2021-Apr,週五,平日,2021W14
2021-04-09,2021,Q2,4,4月,2021-Apr,週五,平日,2021W15
2021-04-16,2021,Q2,4,4月,2021-Apr,週五,平日,2021W16
2021-04-23,2021,Q2,4,4月,2021-Apr,週五,平日,2021W17
2021-04-30,2021,Q2,4,4月,2021-Apr,週五,平日,2021W18
2021-05-07,2021,Q2,5,5月,2021-May,週五,平日,2021W19
2021-05-14,2021,Q2,5,5月,2021-May,週五,平日,2021W20
2021-05-21,2021,Q2,5,5月,2021-May,週五,平日,2021W21
2021-05-28,2021,Q2,5,5月,2021-May,週五,平日,2021W22
2021-06-04,2021,Q2,6,6月,2021-Jun,週五,平日,2021W23
2021-06-11,2021,Q2,6,6月,2021-Jun,週五,平日,2021W24
2021-06-18,2021,Q2,6,6月,2021-Jun,週五,平日,2021W25
2021-06-25,2021,Q2,6,6月,2021-Jun,週五,平日,2021W26
2022-04-01,2022,Q2,4,4月,2022-Apr,週五,平日,2022W14
2022-04-08,2022,Q2,4,4月,2022-Apr,週五,平日,2022W15
2022-04-15,2022,Q2,4,4月,2022-Apr,週五,平日,2022W16
2022-04-22,2022,Q2,4,4月,2022-Apr,週五,平日,2022W17
2022-04-29,2022,Q2,4,4月,2022-Apr,週五,平日,2022W18
2022-05-06,2022,Q2,5,5月,2022-May,週五,平日,2022W19
2022-05-13,2022,Q2,5,5月,2022-May,週五,平日,2022W20
2022-05-20,2022,Q2,5,5月,2022-May,週五,平日,2022W21
2022-05-27,2022,Q2,5,5月,2022-May,週五,平日,2022W22
2022-06-03,2022,Q2,6,6月,2022-Jun,週五,平日,2022W23
2022-06-10,2022,Q2,6,6月,2022-Jun,週五,平日,2022W24
2022-06-17,2022,Q2,6,6月,2022-Jun,週五,平日,2022W25
2022-06-24,2022,Q2,6,6月,2022-Jun,週五,平日,2022W26
2023-04-07,2023,Q2,4,4月,2023-Apr,週五,平日,2023W15
2023-04-14,2023,Q2,4,4月,2023-Apr,週五,平日,2023W16
2023-04-21,2023,Q2,4,4月,2023-Apr,週五,平日,2023W17
2023-04-28,2023,Q2,4,4月,2023-Apr,週五,平日,2023W18
2023-05-05,2023,Q2,5,5月,2023-May,週五,平日,2023W19
2023-05-12,2023,Q2,5,5月,2023-May,週五,平日,2023W20
2023-05-19,2023,Q2,5,5月,2023-May,週五,平日,2023W21
2023-05-26,2023,Q2,5,5月,2023-May,週五,平日,2023W22
2023-06-02,2023,Q2,6,6月,2023-Jun,週五,平日,2023W23
2023-06-09,2023,Q2,6,6月,2023-Jun,週五,平日,2023W24
2023-06-16,2023,Q2,6,6月,2023-Jun,週五,平日,2023W25
2023-06-23,2023,Q2,6,6月,2023-Jun,週五,平日,2023W26
2023-06-30,2023,Q2,6,6月,2023-Jun,週五,平日,2023W27
2024-04-05,2024,Q2,4,4月,2024-Apr,週五,平日,2024W14
2024-04-12,2024,Q2,4,4月,2024-Apr,週五,平日,2024W15
2024-04-19,2024,Q2,4,4月,2024-Apr,週五,平日,2024W16
2024-04-26,2024,Q2,4,4月,2024-Apr,週五,平日,2024W17
2024-05-03,2024,Q2,5,5月,2024-May,週五,平日,2024W18
2024-05-10,2024,Q2,5,5月,2024-May,週五,平日,2024W19
2024-05-17,2024,Q2,5,5月,2024-May,週五,平日,2024W20
2024-05-24,2024,Q2,5,5月,2024-May,週五,平日,2024W21
2024-05-31,2024,Q2,5,5月,2024-May,週五,平日,2024W22
2024-06-07,2024,Q2,6,6月,2024-Jun,週五,平日,2024W23
2024-06-14,2024,Q2,6,6月,2024-Jun,週五,平日,2024W24
2024-06-21,2024,Q2,6,6月,2024-Jun,週五,平日,2024W25
2024-06-28,2024,Q2,6,6月,2024-Jun,週五,平日,2024W26
2025-04-04,2025,Q2,4,4月,2025-Apr,週五,平日,2025W14
2025-04-11,2025,Q2,4,4月,2025-Apr,週五,平日,2025W15
2025-04-18,2025,Q2,4,4月,2025-Apr,週五,平日,2025W16
2025-04-25,2025,Q2,4,4月,2025-Apr,週五,平日,2025W17
2025-05-02,2025,Q2,5,5月,2025-May,週五,平日,2025W18
2025-05-09,2025,Q2,5,5月,2025-May,週五,平日,2025W19
2025-05-16,2025,Q2,5,5月,2025-May,週五,平日,2025W20
2025-05-23,2025,Q2,5,5月,2025-May,週五,平日,2025W21
2025-05-30,2025,Q2,5,5月,2025-May,週五,平日,2025W22
2025-06-06,2025,Q2,6,6月,2025-Jun,週五,平日,2025W23
2025-06-13,2025,Q2,6,6月,2025-Jun,週五,平日,2025W24
2025-06-20,2025,Q2,6,6月,2025-Jun,週五,平日,2025W25
2025-06-27,2025,Q2,6,6月,2025-Jun,週五,平日,2025W26
2026-04-03,2026,Q2,4,4月,2026-Apr,週五,平日,2026W14
2026-04-10,2026,Q2,4,4月,2026-Apr,週五,平日,2026W15
2026-04-17,2026,Q2,4,4月,2026-Apr,週五,平日,2026W16
2026-04-24,2026,Q2,4,4月,2026-Apr,週五,平日,2026W17
2026-05-01,2026,Q2,5,5月,2026-May,週五,平日,2026W18
2026-05-08,2026,Q2,5,5月,2026-May,週五,平日,2026W19
2026-05-15,2026,Q2,5,5月,2026-May,週五,平日,2026W20
2026-05-22,2026,Q2,5,5月,2026-May,週五,平日,2026W21
2026-05-29,2026,Q2,5,5月,2026-May,週五,平日,2026W22
2026-06-05,2026,Q2,6,6月,2026-Jun,週五,平日,2026W23
2026-06-12,2026,Q2,6,6月,2026-Jun,週五,平日,2026W24
2026-06-19,2026,Q2,6,6月,2026-Jun,週五,平日,2026W25
2026-06-26,2026,Q2,6,6月,2026-Jun,週五,平日,2026W26
2018-10-05,2018,Q4,10,10月,2018-Oct,週五,平日,2018W40
2018-10-12,2018,Q4,10,10月,2018-Oct,週五,平日,2018W41
2018-10-19,2018,Q4,10,10月,2018-Oct,週五,平日,2018W42
2018-10-26,2018,Q4,10,10月,2018-Oct,週五,平日,2018W43
2018-11-02,2018,Q4,11,11月,2018-Nov,週五,平日,2018W44
2018-11-09,2018,Q4,11,11月,2018-Nov,週五,平日,2018W45
2018-11-16,2018,Q4,11,11月,2018-Nov,週五,平日,2018W46
2018-11-23,2018,Q4,11,11月,2018-Nov,週五,平日,2018W47
2018-11-30,2018,Q4,11,11月,2018-Nov,週五,平日,2018W48
2018-12-07,2018,Q4,12,12月,2018-Dec,週五,平日,2018W49
2018-12-14,2018,Q4,12,12月,2018-Dec,週五,平日,2018W50
2018-12-21,2018,Q4,12,12月,2018-Dec,週五,平日,2018W51
2018-12-28,2018,Q4,12,12月,2018-Dec,週五,平日,2018W52
2019-10-04,2019,Q4,10,10月,2019-Oct,週五,平日,2019W40
2019-10-11,2019,Q4,10,10月,2019-Oct,週五,平日,2019W41
2019-10-18,2019,Q4,10,10月,2019-Oct,週五,平日,2019W42
2019-10-25,2019,Q4,10,10月,2019-Oct,週五,平日,2019W43
2019-11-01,2019,Q4,11,11月,2019-Nov,週五,平日,2019W44
2019-11-08,2019,Q4,11,11月,2019-Nov,週五,平日,2019W45
2019-11-15,2019,Q4,11,11月,2019-Nov,週五,平日,2019W46
2019-11-22,2019,Q4,11,11月,2019-Nov,週五,平日,2019W47
2019-11-29,2019,Q4,11,11月,2019-Nov,週五,平日,2019W48
2019-12-06,2019,Q4,12,12月,2019-Dec,週五,平日,2019W49
2019-12-13,2019,Q4,12,12月,2019-Dec,週五,平日,2019W50
2019-12-20,2019,Q4,12,12月,2019-Dec,週五,平日,2019W51
2019-12-27,2019,Q4,12,12月,2019-Dec,週五,平日,2019W52
2020-10-02,2020,Q4,10,10月,2020-Oct,週五,平日,2020W40
2020-10-09,2020,Q4,10,10月,2020-Oct,週五,平日,2020W41
2020-10-16,2020,Q4,10,10月,2020-Oct,週五,平日,2020W42
2020-10-23,2020,Q4,10,10月,2020-Oct,週五,平日,2020W43
2020-10-30,2020,Q4,10,10月,2020-Oct,週五,平日,2020W44
2020-11-06,2020,Q4,11,11月,2020-Nov,週五,平日,2020W45
2020-11-13,2020,Q4,11,11月,2020-Nov,週五,平日,2020W46
2020-11-20,2020,Q4,11,11月,2020-Nov,週五,平日,2020W47
2020-11-27,2020,Q4,11,11月,2020-Nov,週五,平日,2020W48
2020-12-04,2020,Q4,12,12月,2020-Dec,週五,平日,2020W49
2020-12-11,2020,Q4,12,12月,2020-Dec,週五,平日,2020W50
2020-12-18,2020,Q4,12,12月,2020-Dec,週五,平日,2020W51
2020-12-25,2020,Q4,12,12月,2020-Dec,週五,平日,2020W52
2021-10-01,2021,Q4,10,10月,2021-Oct,週五,平日,2021W40
2021-10-08,2021,Q4,10,10月,2021-Oct,週五,平日,2021W41
2021-10-15,2021,Q4,10,10月,2021-Oct,週五,平日,2021W42
2021-10-22,2021,Q4,10,10月,2021-Oct,週五,平日,2021W43
2021-10-29,2021,Q4,10,10月,2021-Oct,週五,平日,2021W44
2021-11-05,2021,Q4,11,11月,2021-Nov,週五,平日,2021W45
2021-11-12,2021,Q4,11,11月,2021-Nov,週五,平日,2021W46
2021-11-19,2021,Q4,11,11月,2021-Nov,週五,平日,2021W47
2021-11-26,2021,Q4,11,11月,2021-Nov,週五,平日,2021W48
2021-12-03,2021,Q4,12,12月,2021-Dec,週五,平日,2021W49
2021-12-10,2021,Q4,12,12月,2021-Dec,週五,平日,2021W50
2021-12-17,2021,Q4,12,12月,2021-Dec,週五,平日,2021W51
2021-12-24,2021,Q4,12,12月,2021-Dec,週五,平日,2021W52
2021-12-31,2021,Q4,12,12月,2021-Dec,週五,平日,2021W53
2022-10-07,2022,Q4,10,10月,2022-Oct,週五,平日,2022W41
2022-10-14,2022,Q4,10,10月,2022-Oct,週五,平日,2022W42
2022-10-21,2022,Q4,10,10月,2022-Oct,週五,平日,2022W43
2022-10-28,2022,Q4,10,10月,2022-Oct,週五,平日,2022W44
2022-11-04,2022,Q4,11,11月,2022-Nov,週五,平日,2022W45
2022-11-11,2022,Q4,11,11月,2022-Nov,週五,平日,2022W46
2022-11-18,2022,Q4,11,11月,2022-Nov,週五,平日,2022W47
2022-11-25,2022,Q4,11,11月,2022-Nov,週五,平日,2022W48
2022-12-02,2022,Q4,12,12月,2022-Dec,週五,平日,2022W49
2022-12-09,2022,Q4,12,12月,2022-Dec,週五,平日,2022W50
2022-12-16,2022,Q4,12,12月,2022-Dec,週五,平日,2022W51
2022-12-23,2022,Q4,12,12月,2022-Dec,週五,平日,2022W52
2022-12-30,2022,Q4,12,12月,2022-Dec,週五,平日,2022W53
2023-10-06,2023,Q4,10,10月,2023-Oct,週五,平日,2023W41
2023-10-13,2023,Q4,10,10月,2023-Oct,週五,平日,2023W42
2023-10-20,2023,Q4,10,10月,2023-Oct,週五,平日,2023W43
2023-10-27,2023,Q4,10,10月,2023-Oct,週五,平日,2023W44
2023-11-03,2023,Q4,11,11月,2023-Nov,週五,平日,2023W45
2023-11-10,2023,Q4,11,11月,2023-Nov,週五,平日,2023W46
2023-11-17,2023,Q4,11,11月,2023-Nov,週五,平日,2023W47
2023-11-24,2023,Q4,11,11月,2023-Nov,週五,平日,2023W48
2023-12-01,2023,Q4,12,12月,2023-Dec,週五,平日,2023W49
2023-12-08,2023,Q4,12,12月,2023-Dec,週五,平日,2023W50
2023-12-15,2023,Q4,12,12月,2023-Dec,週五,平日,2023W51
2023-12-22,2023,Q4,12,12月,2023-Dec,週五,平日,2023W52
2023-12-29,2023,Q4,12,12月,2023-Dec,週五,平日,2023W53
2024-10-04,2024,Q4,10,10月,2024-Oct,週五,平日,2024W40
2024-10-11,2024,Q4,10,10月,2024-Oct,週五,平日,2024W41
2024-10-18,2024,Q4,10,10月,2024-Oct,週五,平日,2024W42
2024-10-25,2024,Q4,10,10月,2024-Oct,週五,平日,2024W43
2024-11-01,2024,Q4,11,11月,2024-Nov,週五,平日,2024W44
2024-11-08,2024,Q4,11,11月,2024-Nov,週五,平日,2024W45
2024-11-15,2024,Q4,11,11月,2024-Nov,週五,平日,2024W46
2024-11-22,2024,Q4,11,11月,2024-Nov,週五,平日,2024W47
2024-11-29,2024,Q4,11,11月,2024-Nov,週五,平日,2024W48
2024-12-06,2024,Q4,12,12月,2024-Dec,週五,平日,2024W49
2024-12-13,2024,Q4,12,12月,2024-Dec,週五,平日,2024W50
2024-12-20,2024,Q4,12,12月,2024-Dec,週五,平日,2024W51
2024-12-27,2024,Q4,12,12月,2024-Dec,週五,平日,2024W52
2025-10-03,2025,Q4,10,10月,2025-Oct,週五,平日,2025W40
2025-10-10,2025,Q4,10,10月,2025-Oct,週五,平日,2025W41
2025-10-17,2025,Q4,10,10月,2025-Oct,週五,平日,2025W42
2025-10-24,2025,Q4,10,10月,2025-Oct,週五,平日,2025W43
2025-10-31,2025,Q4,10,10月,2025-Oct,週五,平日,2025W44
2025-11-07,2025,Q4,11,11月,2025-Nov,週五,平日,2025W45
2025-11-14,2025,Q4,11,11月,2025-Nov,週五,平日,2025W46
2025-11-21,2025,Q4,11,11月,2025-Nov,週五,平日,2025W47
2025-11-28,2025,Q4,11,11月,2025-Nov,週五,平日,2025W48
2025-12-05,2025,Q4,12,12月,2025-Dec,週五,平日,2025W49
2025-12-12,2025,Q4,12,12月,2025-Dec,週五,平日,2025W50
2025-12-19,2025,Q4,12,12月,2025-Dec,週五,平日,2025W51
2025-12-26,2025,Q4,12,12月,2025-Dec,週五,平日,2025W52
2026-10-02,2026,Q4,10,10月,2026-Oct,週五,平日,2026W40
2026-10-09,2026,Q4,10,10月,2026-Oct,週五,平日,2026W41
2026-10-16,2026,Q4,10,10月,2026-Oct,週五,平日,2026W42
2026-10-23,2026,Q4,10,10月,2026-Oct,週五,平日,2026W43
2026-10-30,2026,Q4,10,10月,2026-Oct,週五,平日,2026W44
2026-11-06,2026,Q4,11,11月,2026-Nov,週五,平日,2026W45
2026-11-13,2026,Q4,11,11月,2026-Nov,週五,平日,2026W46
2026-11-20,2026,Q4,11,11月,2026-Nov,週五,平日,2026W47
2026-11-27,2026,Q4,11,11月,2026-Nov,週五,平日,2026W48
2026-12-04,2026,Q4,12,12月,2026-Dec,週五,平日,2026W49
2026-12-11,2026,Q4,12,12月,2026-Dec,週五,平日,2026W50
2026-12-18,2026,Q4,12,12月,2026-Dec,週五,平日,2026W51
2026-12-25,2026,Q4,12,12月,2026-Dec,週五,平日,2026W52
2018-01-05,2018,Q1,1,1月,2018-Jan,週五,平日,2018W1
2018-01-12,2018,Q1,1,1月,2018-Jan,週五,平日,2018W2
2018-01-19,2018,Q1,1,1月,2018-Jan,週五,平日,2018W3
2018-01-26,2018,Q1,1,1月,2018-Jan,週五,平日,2018W4
2018-02-02,2018,Q1,2,2月,2018-Feb,週五,平日,2018W5
2018-02-09,2018,Q1,2,2月,2018-Feb,週五,平日,2018W6
2018-02-16,2018,Q1,2,2月,2018-Feb,週五,平日,2018W7
2018-02-23,2018,Q1,2,2月,2018-Feb,週五,平日,2018W8
2018-03-02,2018,Q1,3,3月,2018-Mar,週五,平日,2018W9
2018-03-09,2018,Q1,3,3月,2018-Mar,週五,平日,2018W10
2018-03-16,2018,Q1,3,3月,2018-Mar,週五,平日,2018W11
2018-03-23,2018,Q1,3,3月,2018-Mar,週五,平日,2018W12
2018-03-30,2018,Q1,3,3月,2018-Mar,週五,平日,2018W13
2019-01-04,2019,Q1,1,1月,2019-Jan,週五,平日,2019W1
2019-01-11,2019,Q1,1,1月,2019-Jan,週五,平日,2019W2
2019-01-18,2019,Q1,1,1月,2019-Jan,週五,平日,2019W3
2019-01-25,2019,Q1,1,1月,2019-Jan,週五,平日,2019W4
2019-02-01,2019,Q1,2,2月,2019-Feb,週五,平日,2019W5
2019-02-08,2019,Q1,2,2月,2019-Feb,週五,平日,2019W6
2019-02-15,2019,Q1,2,2月,2019-Feb,週五,平日,2019W7
2019-02-22,2019,Q1,2,2月,2019-Feb,週五,平日,2019W8
2019-03-01,2019,Q1,3,3月,2019-Mar,週五,平日,2019W9
2019-03-08,2019,Q1,3,3月,2019-Mar,週五,平日,2019W10
2019-03-15,2019,Q1,3,3月,2019-Mar,週五,平日,2019W11
2019-03-22,2019,Q1,3,3月,2019-Mar,週五,平日,2019W12
2019-03-29,2019,Q1,3,3月,2019-Mar,週五,平日,2019W13
2020-01-03,2020,Q1,1,1月,2020-Jan,週五,平日,2020W1
2020-01-10,2020,Q1,1,1月,2020-Jan,週五,平日,2020W2
2020-01-17,2020,Q1,1,1月,2020-Jan,週五,平日,2020W3
2020-01-24,2020,Q1,1,1月,2020-Jan,週五,平日,2020W4
2020-01-31,2020,Q1,1,1月,2020-Jan,週五,平日,2020W5
2020-02-07,2020,Q1,2,2月,2020-Feb,週五,平日,2020W6
2020-02-14,2020,Q1,2,2月,2020-Feb,週五,平日,2020W7
2020-02-21,2020,Q1,2,2月,2020-Feb,週五,平日,2020W8
2020-02-28,2020,Q1,2,2月,2020-Feb,週五,平日,2020W9
2020-03-06,2020,Q1,3,3月,2020-Mar,週五,平日,2020W10
2020-03-13,2020,Q1,3,3月,2020-Mar,週五,平日,2020W11
2020-03-20,2020,Q1,3,3月,2020-Mar,週五,平日,2020W12
2020-03-27,2020,Q1,3,3月,2020-Mar,週五,平日,2020W13
2021-01-01,2021,Q1,1,1月,2021-Jan,週五,平日,2021W1
2021-01-08,2021,Q1,1,1月,2021-Jan,週五,平日,2021W2
2021-01-15,2021,Q1,1,1月,2021-Jan,週五,平日,2021W3
2021-01-22,2021,Q1,1,1月,2021-Jan,週五,平日,2021W4
2021-01-29,2021,Q1,1,1月,2021-Jan,週五,平日,2021W5
2021-02-05,2021,Q1,2,2月,2021-Feb,週五,平日,2021W6
2021-02-12,2021,Q1,2,2月,2021-Feb,週五,平日,2021W7
2021-02-19,2021,Q1,2,2月,2021-Feb,週五,平日,2021W8
2021-02-26,2021,Q1,2,2月,2021-Feb,週五,平日,2021W9
2021-03-05,2021,Q1,3,3月,2021-Mar,週五,平日,2021W10
2021-03-12,2021,Q1,3,3月,2021-Mar,週五,平日,2021W11
2021-03-19,2021,Q1,3,3月,2021-Mar,週五,平日,2021W12
2021-03-26,2021,Q1,3,3月,2021-Mar,週五,平日,2021W13
2022-01-07,2022,Q1,1,1月,2022-Jan,週五,平日,2022W2
2022-01-14,2022,Q1,1,1月,2022-Jan,週五,平日,2022W3
2022-01-21,2022,Q1,1,1月,2022-Jan,週五,平日,2022W4
2022-01-28,2022,Q1,1,1月,2022-Jan,週五,平日,2022W5
2022-02-04,2022,Q1,2,2月,2022-Feb,週五,平日,2022W6
2022-02-11,2022,Q1,2,2月,2022-Feb,週五,平日,2022W7
2022-02-18,2022,Q1,2,2月,2022-Feb,週五,平日,2022W8
2022-02-25,2022,Q1,2,2月,2022-Feb,週五,平日,2022W9
2022-03-04,2022,Q1,3,3月,2022-Mar,週五,平日,2022W10
2022-03-11,2022,Q1,3,3月,2022-Mar,週五,平日,2022W11
2022-03-18,2022,Q1,3,3月,2022-Mar,週五,平日,2022W12
2022-03-25,2022,Q1,3,3月,2022-Mar,週五,平日,2022W13
2023-01-06,2023,Q1,1,1月,2023-Jan,週五,平日,2023W2
2023-01-13,2023,Q1,1,1月,2023-Jan,週五,平日,2023W3
2023-01-20,2023,Q1,1,1月,2023-Jan,週五,平日,2023W4
2023-01-27,2023,Q1,1,1月,2023-Jan,週五,平日,2023W5
2023-02-03,2023,Q1,2,2月,2023-Feb,週五,平日,2023W6
2023-02-10,2023,Q1,2,2月,2023-Feb,週五,平日,2023W7
2023-02-17,2023,Q1,2,2月,2023-Feb,週五,平日,2023W8
2023-02-24,2023,Q1,2,2月,2023-Feb,週五,平日,2023W9
2023-03-03,2023,Q1,3,3月,2023-Mar,週五,平日,2023W10
2023-03-10,2023,Q1,3,3月,2023-Mar,週五,平日,2023W11
2023-03-17,2023,Q1,3,3月,2023-Mar,週五,平日,2023W12
2023-03-24,2023,Q1,3,3月,2023-Mar,週五,平日,2023W13
2023-03-31,2023,Q1,3,3月,2023-Mar,週五,平日,2023W14
2024-01-05,2024,Q1,1,1月,2024-Jan,週五,平日,2024W1
2024-01-12,2024,Q1,1,1月,2024-Jan,週五,平日,2024W2
2024-01-19,2024,Q1,1,1月,2024-Jan,週五,平日,2024W3
2024-01-26,2024,Q1,1,1月,2024-Jan,週五,平日,2024W4
2024-02-02,2024,Q1,2,2月,2024-Feb,週五,平日,2024W5
2024-02-09,2024,Q1,2,2月,2024-Feb,週五,平日,2024W6
2024-02-16,2024,Q1,2,2月,2024-Feb,週五,平日,2024W7
2024-02-23,2024,Q1,2,2月,2024-Feb,週五,平日,2024W8
2024-03-01,2024,Q1,3,3月,2024-Mar,週五,平日,2024W9
2024-03-08,2024,Q1,3,3月,2024-Mar,週五,平日,2024W10
2024-03-15,2024,Q1,3,3月,2024-Mar,週五,平日,2024W11
2024-03-22,2024,Q1,3,3月,2024-Mar,週五,平日,2024W12
2024-03-29,2024,Q1,3,3月,2024-Mar,週五,平日,2024W13
2025-01-03,2025,Q1,1,1月,2025-Jan,週五,平日,2025W1
2025-01-10,2025,Q1,1,1月,2025-Jan,週五,平日,2025W2
2025-01-17,2025,Q1,1,1月,2025-Jan,週五,平日,2025W3
2025-01-24,2025,Q1,1,1月,2025-Jan,週五,平日,2025W4
2025-01-31,2025,Q1,1,1月,2025-Jan,週五,平日,2025W5
2025-02-07,2025,Q1,2,2月,2025-Feb,週五,平日,2025W6
2025-02-14,2025,Q1,2,2月,2025-Feb,週五,平日,2025W7
2025-02-21,2025,Q1,2,2月,2025-Feb,週五,平日,2025W8
2025-02-28,2025,Q1,2,2月,2025-Feb,週五,平日,2025W9
2025-03-07,2025,Q1,3,3月,2025-Mar,週五,平日,2025W10
2025-03-14,2025,Q1,3,3月,2025-Mar,週五,平日,2025W11
2025-03-21,2025,Q1,3,3月,2025-Mar,週五,平日,2025W12
2025-03-28,2025,Q1,3,3月,2025-Mar,週五,平日,2025W13
2026-01-02,2026,Q1,1,1月,2026-Jan,週五,平日,2026W1
2026-01-09,2026,Q1,1,1月,2026-Jan,週五,平日,2026W2
2026-01-16,2026,Q1,1,1月,2026-Jan,週五,平日,2026W3
2026-01-23,2026,Q1,1,1月,2026-Jan,週五,平日,2026W4
2026-01-30,2026,Q1,1,1月,2026-Jan,週五,平日,2026W5
2026-02-06,2026,Q1,2,2月,2026-Feb,週五,平日,2026W6
2026-02-13,2026,Q1,2,2月,2026-Feb,週五,平日,2026W7
2026-02-20,2026,Q1,2,2月,2026-Feb,週五,平日,2026W8
2026-02-27,2026,Q1,2,2月,2026-Feb,週五,平日,2026W9
2026-03-06,2026,Q1,3,3月,2026-Mar,週五,平日,2026W10
2026-03-13,2026,Q1,3,3月,2026-Mar,週五,平日,2026W11
2026-03-20,2026,Q1,3,3月,2026-Mar,週五,平日,2026W12
2026-03-27,2026,Q1,3,3月,2026-Mar,週五,平日,2026W13
2018-01-07,2018,Q1,1,1月,2018-Jan,週日,週末,2018W1
2018-01-14,2018,Q1,1,1月,2018-Jan,週日,週末,2018W2
2018-01-21,2018,Q1,1,1月,2018-Jan,週日,週末,2018W3
2018-01-28,2018,Q1,1,1月,2018-Jan,週日,週末,2018W4
2018-02-04,2018,Q1,2,2月,2018-Feb,週日,週末,2018W5
2018-02-11,2018,Q1,2,2月,2018-Feb,週日,週末,2018W6
2018-02-18,2018,Q1,2,2月,2018-Feb,週日,週末,2018W7
2018-02-25,2018,Q1,2,2月,2018-Feb,週日,週末,2018W8
2018-03-04,2018,Q1,3,3月,2018-Mar,週日,週末,2018W9
2018-03-11,2018,Q1,3,3月,2018-Mar,週日,週末,2018W10
2018-03-18,2018,Q1,3,3月,2018-Mar,週日,週末,2018W11
2018-03-25,2018,Q1,3,3月,2018-Mar,週日,週末,2018W12
2019-01-06,2019,Q1,1,1月,2019-Jan,週日,週末,2019W1
2019-01-13,2019,Q1,1,1月,2019-Jan,週日,週末,2019W2
2019-01-20,2019,Q1,1,1月,2019-Jan,週日,週末,2019W3
2019-01-27,2019,Q1,1,1月,2019-Jan,週日,週末,2019W4
2019-02-03,2019,Q1,2,2月,2019-Feb,週日,週末,2019W5
2019-02-10,2019,Q1,2,2月,2019-Feb,週日,週末,2019W6
2019-02-17,2019,Q1,2,2月,2019-Feb,週日,週末,2019W7
2019-02-24,2019,Q1,2,2月,2019-Feb,週日,週末,2019W8
2019-03-03,2019,Q1,3,3月,2019-Mar,週日,週末,2019W9
2019-03-10,2019,Q1,3,3月,2019-Mar,週日,週末,2019W10
2019-03-17,2019,Q1,3,3月,2019-Mar,週日,週末,2019W11
2019-03-24,2019,Q1,3,3月,2019-Mar,週日,週末,2019W12
2019-03-31,2019,Q1,3,3月,2019-Mar,週日,週末,2019W13
2020-01-05,2020,Q1,1,1月,2020-Jan,週日,週末,2020W1
2020-01-12,2020,Q1,1,1月,2020-Jan,週日,週末,2020W2
2020-01-19,2020,Q1,1,1月,2020-Jan,週日,週末,2020W3
2020-01-26,2020,Q1,1,1月,2020-Jan,週日,週末,2020W4
2020-02-02,2020,Q1,2,2月,2020-Feb,週日,週末,2020W5
2020-02-09,2020,Q1,2,2月,2020-Feb,週日,週末,2020W6
2020-02-16,2020,Q1,2,2月,2020-Feb,週日,週末,2020W7
2020-02-23,2020,Q1,2,2月,2020-Feb,週日,週末,2020W8
2020-03-01,2020,Q1,3,3月,2020-Mar,週日,週末,2020W9
2020-03-08,2020,Q1,3,3月,2020-Mar,週日,週末,2020W10
2020-03-15,2020,Q1,3,3月,2020-Mar,週日,週末,2020W11
2020-03-22,2020,Q1,3,3月,2020-Mar,週日,週末,2020W12
2020-03-29,2020,Q1,3,3月,2020-Mar,週日,週末,2020W13
2021-01-03,2021,Q1,1,1月,2021-Jan,週日,週末,2021W1
2021-01-10,2021,Q1,1,1月,2021-Jan,週日,週末,2021W2
2021-01-17,2021,Q1,1,1月,2021-Jan,週日,週末,2021W3
2021-01-24,2021,Q1,1,1月,2021-Jan,週日,週末,2021W4
2021-01-31,2021,Q1,1,1月,2021-Jan,週日,週末,2021W5
2021-02-07,2021,Q1,2,2月,2021-Feb,週日,週末,2021W6
2021-02-14,2021,Q1,2,2月,2021-Feb,週日,週末,2021W7
2021-02-21,2021,Q1,2,2月,2021-Feb,週日,週末,2021W8
2021-02-28,2021,Q1,2,2月,2021-Feb,週日,週末,2021W9
2021-03-07,2021,Q1,3,3月,2021-Mar,週日,週末,2021W10
2021-03-14,2021,Q1,3,3月,2021-Mar,週日,週末,2021W11
2021-03-21,2021,Q1,3,3月,2021-Mar,週日,週末,2021W12
2021-03-28,2021,Q1,3,3月,2021-Mar,週日,週末,2021W13
2022-01-02,2022,Q1,1,1月,2022-Jan,週日,週末,2022W1
2022-01-09,2022,Q1,1,1月,2022-Jan,週日,週末,2022W2
2022-01-16,2022,Q1,1,1月,2022-Jan,週日,週末,2022W3
2022-01-23,2022,Q1,1,1月,2022-Jan,週日,週末,2022W4
2022-01-30,2022,Q1,1,1月,2022-Jan,週日,週末,2022W5
2022-02-06,2022,Q1,2,2月,2022-Feb,週日,週末,2022W6
